corpus,size,level,repeat,strategy,fast_selected,stored_bytes,encode_us,decode_us
zero,1048576,3,4,stream-default,true,42,459.387,132.922
zero,1048576,3,4,stream-better,true,42,472.197,143.903
zero,1048576,3,4,numeric-buffered,false,50,523.278,1049.516
zero,1048576,3,4,numeric-min7,false,50,580.168,1086.547
zero,1048576,3,4,numeric-lazy2,false,49,1171.127,1072.566
zero,1048576,3,4,numeric-ldm,false,50,534.828,1044.206
zero,1048576,3,4,numeric-hash20,false,50,827.913,1072.416
zero,1048576,3,4,numeric,false,50,503.117,1111.107
zero,1048576,3,4,fast,true,42,483.187,126.692
zero,1048576,3,4,dual,true,42,1249.379,129.992
zero,1048576,3,4,sampled,true,42,541.298,127.642
zero,1048576,3,5,stream-better,true,42,467.807,158.242
zero,1048576,3,5,numeric-buffered,false,50,533.558,1031.586
zero,1048576,3,5,numeric-min7,false,50,514.708,1070.706
zero,1048576,3,5,numeric-lazy2,false,49,1128.807,1065.666
zero,1048576,3,5,numeric-ldm,false,50,524.858,1027.455
zero,1048576,3,5,numeric-hash20,false,50,808.252,1073.547
zero,1048576,3,5,numeric,false,50,480.457,1107.286
zero,1048576,3,5,fast,true,42,475.157,123.062
zero,1048576,3,5,dual,true,42,1193.538,129.252
zero,1048576,3,5,sampled,true,42,561.138,137.152
zero,1048576,3,5,stream-default,true,42,462.537,124.721
zero,1048576,3,6,numeric-buffered,false,50,518.388,1125.266
zero,1048576,3,6,numeric-min7,false,50,513.098,1065.195
zero,1048576,3,6,numeric-lazy2,false,49,1131.667,1023.035
zero,1048576,3,6,numeric-ldm,false,50,516.158,1027.155
zero,1048576,3,6,numeric-hash20,false,50,821.852,1033.966
zero,1048576,3,6,numeric,false,50,481.917,1065.036
zero,1048576,3,6,fast,true,42,467.388,123.101
zero,1048576,3,6,dual,true,42,1256.659,126.982
zero,1048576,3,6,sampled,true,42,594.739,154.822
zero,1048576,3,6,stream-default,true,42,493.807,137.832
zero,1048576,3,6,stream-better,true,42,505.298,128.322
zero,1048576,3,7,numeric-min7,false,50,531.228,1024.305
zero,1048576,3,7,numeric-lazy2,false,49,1138.547,1024.595
zero,1048576,3,7,numeric-ldm,false,50,506.137,1076.106
zero,1048576,3,7,numeric-hash20,false,50,837.692,1047.296
zero,1048576,3,7,numeric,false,50,466.477,1074.726
zero,1048576,3,7,fast,true,42,511.168,138.042
zero,1048576,3,7,dual,true,42,1215.698,125.112
zero,1048576,3,7,sampled,true,42,543.039,122.781
zero,1048576,3,7,stream-default,true,42,459.417,126.331
zero,1048576,3,7,stream-better,true,42,457.447,122.992
zero,1048576,3,7,numeric-buffered,false,50,511.977,1013.586
text,1048576,3,1,fast,true,164,5123.987,242.633
text,1048576,3,1,dual,true,164,6875.943,293.245
text,1048576,3,1,sampled,false,168,769.081,343.505
text,1048576,3,1,stream-default,true,164,7961.659,344.226
text,1048576,3,1,stream-better,true,164,8316.634,337.776
text,1048576,3,1,numeric-buffered,false,168,280.864,356.065
text,1048576,3,1,numeric-min7,false,168,266.404,346.335
text,1048576,3,1,numeric-lazy2,false,168,905.364,349.085
text,1048576,3,1,numeric-ldm,false,168,233.534,347.885
text,1048576,3,1,numeric-hash20,false,168,614.309,377.676
text,1048576,3,1,numeric,false,168,215.483,367.096
text,1048576,3,2,dual,true,164,8549.818,307.915
text,1048576,3,2,sampled,false,168,786.671,365.606
text,1048576,3,2,stream-default,true,164,7500.022,320.835
text,1048576,3,2,stream-better,true,164,7640.214,347.906
text,1048576,3,2,numeric-buffered,false,168,277.404,338.265
text,1048576,3,2,numeric-min7,false,168,284.695,343.515
text,1048576,3,2,numeric-lazy2,false,168,903.264,343.565
text,1048576,3,2,numeric-ldm,false,168,265.944,348.395
text,1048576,3,2,numeric-hash20,false,168,963.155,356.295
text,1048576,3,2,numeric,false,168,225.813,351.105
text,1048576,3,2,fast,true,164,7648.145,347.585
text,1048576,3,3,sampled,false,168,770.812,354.425
text,1048576,3,3,stream-default,true,164,7553.503,317.025
text,1048576,3,3,stream-better,true,164,7789.237,321.365
text,1048576,3,3,numeric-buffered,false,168,269.294,340.955
text,1048576,3,3,numeric-min7,false,168,264.764,408.026
text,1048576,3,3,numeric-lazy2,false,168,970.795,374.016
text,1048576,3,3,numeric-ldm,false,168,269.614,384.175
text,1048576,3,3,numeric-hash20,false,168,661.380,369.725
text,1048576,3,3,numeric,false,168,231.003,350.745
text,1048576,3,3,fast,true,164,7712.126,356.285
text,1048576,3,3,dual,true,164,8188.373,297.025
text,1048576,3,4,stream-default,true,164,7356.000,368.026
text,1048576,3,4,stream-better,true,164,7735.366,389.986
text,1048576,3,4,numeric-buffered,false,168,299.024,339.595
text,1048576,3,4,numeric-min7,false,168,318.725,358.446
text,1048576,3,4,numeric-lazy2,false,168,881.853,335.755
text,1048576,3,4,numeric-ldm,false,168,298.084,356.435
text,1048576,3,4,numeric-hash20,false,168,764.831,386.276
text,1048576,3,4,numeric,false,168,239.503,373.296
text,1048576,3,4,fast,true,164,6217.133,273.944
text,1048576,3,4,dual,true,164,5883.088,245.913
text,1048576,3,4,sampled,false,168,511.358,250.704
text,1048576,3,5,stream-better,true,164,5246.189,338.155
text,1048576,3,5,numeric-buffered,false,168,203.523,243.203
text,1048576,3,5,numeric-min7,false,168,177.003,242.603
text,1048576,3,5,numeric-lazy2,false,168,559.978,245.784
text,1048576,3,5,numeric-ldm,false,168,154.633,240.213
text,1048576,3,5,numeric-hash20,false,168,456.647,252.253
text,1048576,3,5,numeric,false,168,130.582,257.694
text,1048576,3,5,fast,true,164,4994.745,247.144
text,1048576,3,5,dual,true,164,5363.751,228.283
text,1048576,3,5,sampled,false,168,496.377,244.214
text,1048576,3,5,stream-default,true,164,4857.802,215.194
text,1048576,3,6,numeric-buffered,false,168,184.113,241.604
text,1048576,3,6,numeric-min7,false,168,167.122,240.004
text,1048576,3,6,numeric-lazy2,false,168,558.958,239.514
text,1048576,3,6,numeric-ldm,false,168,178.033,310.195
text,1048576,3,6,numeric-hash20,false,168,658.650,339.355
text,1048576,3,6,numeric,false,168,233.864,361.995
text,1048576,3,6,fast,true,164,7502.032,278.425
text,1048576,3,6,dual,true,164,5413.791,223.793
text,1048576,3,6,sampled,false,168,492.307,323.465
text,1048576,3,6,stream-default,true,164,4898.783,257.394
text,1048576,3,6,stream-better,true,164,4891.203,239.904
text,1048576,3,7,numeric-min7,false,168,202.933,241.744
text,1048576,3,7,numeric-lazy2,false,168,548.988,247.384
text,1048576,3,7,numeric-ldm,false,168,154.263,252.053
text,1048576,3,7,numeric-hash20,false,168,476.037,300.355
text,1048576,3,7,numeric,false,168,216.133,345.515
text,1048576,3,7,fast,true,164,7886.849,338.795
text,1048576,3,7,dual,true,164,5730.116,223.843
text,1048576,3,7,sampled,false,168,486.577,245.974
text,1048576,3,7,stream-default,true,164,5232.739,252.354
text,1048576,3,7,stream-better,true,164,7750.316,345.365
text,1048576,3,7,numeric-buffered,false,168,276.175,347.535
random,1048576,3,1,fast,true,1048610,408.906,298.324
random,1048576,3,1,dual,false,1048609,1367.320,164.333
random,1048576,3,1,sampled,false,1048609,423.236,167.763
random,1048576,3,1,stream-default,true,1048610,271.744,201.694
random,1048576,3,1,stream-better,true,1048610,264.384,183.683
random,1048576,3,1,numeric-buffered,false,1048609,361.076,163.892
random,1048576,3,1,numeric-min7,false,1048609,359.676,202.273
random,1048576,3,1,numeric-lazy2,false,1048609,571.919,192.883
random,1048576,3,1,numeric-ldm,false,1048609,292.914,163.723
random,1048576,3,1,numeric-hash20,false,1048609,539.138,157.632
random,1048576,3,1,numeric,false,1048609,236.464,191.872
random,1048576,3,2,dual,false,1048609,982.985,141.912
random,1048576,3,2,sampled,false,1048609,366.675,146.712
random,1048576,3,2,stream-default,true,1048610,227.983,172.473
random,1048576,3,2,stream-better,true,1048610,232.714,169.882
random,1048576,3,2,numeric-buffered,false,1048609,323.195,148.573
random,1048576,3,2,numeric-min7,false,1048609,253.854,143.222
random,1048576,3,2,numeric-lazy2,false,1048609,379.845,138.343
random,1048576,3,2,numeric-ldm,false,1048609,257.373,146.323
random,1048576,3,2,numeric-hash20,false,1048609,528.837,155.803
random,1048576,3,2,numeric,false,1048609,208.913,179.793
random,1048576,3,2,fast,true,1048610,239.164,195.463
random,1048576,3,3,sampled,false,1048609,420.486,143.162
random,1048576,3,3,stream-default,true,1048610,233.774,180.353
random,1048576,3,3,stream-better,true,1048610,214.883,174.813
random,1048576,3,3,numeric-buffered,false,1048609,343.335,150.722
random,1048576,3,3,numeric-min7,false,1048609,263.414,139.702
random,1048576,3,3,numeric-lazy2,false,1048609,408.206,145.443
random,1048576,3,3,numeric-ldm,false,1048609,256.764,141.402
random,1048576,3,3,numeric-hash20,false,1048609,560.078,157.622
random,1048576,3,3,numeric,false,1048609,237.043,222.354
random,1048576,3,3,fast,true,1048610,264.974,195.143
random,1048576,3,3,dual,false,1048609,979.664,145.783
random,1048576,3,4,stream-default,true,1048610,266.454,191.843
random,1048576,3,4,stream-better,true,1048610,240.963,169.653
random,1048576,3,4,numeric-buffered,false,1048609,381.786,163.722
random,1048576,3,4,numeric-min7,false,1048609,281.805,168.772
random,1048576,3,4,numeric-lazy2,false,1048609,436.656,160.293
random,1048576,3,4,numeric-ldm,false,1048609,311.284,160.463
random,1048576,3,4,numeric-hash20,false,1048609,619.270,174.702
random,1048576,3,4,numeric,false,1048609,251.234,214.323
random,1048576,3,4,fast,true,1048610,333.795,224.984
random,1048576,3,4,dual,false,1048609,1137.457,164.283
random,1048576,3,4,sampled,false,1048609,379.356,145.222
random,1048576,3,5,stream-better,true,1048610,287.725,208.033
random,1048576,3,5,numeric-buffered,false,1048609,406.806,171.383
random,1048576,3,5,numeric-min7,false,1048609,315.434,165.242
random,1048576,3,5,numeric-lazy2,false,1048609,434.057,159.022
random,1048576,3,5,numeric-ldm,false,1048609,293.494,175.563
random,1048576,3,5,numeric-hash20,false,1048609,649.850,177.942
random,1048576,3,5,numeric,false,1048609,307.705,195.183
random,1048576,3,5,fast,true,1048610,267.204,227.753
random,1048576,3,5,dual,false,1048609,990.275,180.213
random,1048576,3,5,sampled,false,1048609,434.617,168.562
random,1048576,3,5,stream-default,true,1048610,247.443,194.923
random,1048576,3,6,numeric-buffered,false,1048609,476.257,207.513
random,1048576,3,6,numeric-min7,false,1048609,318.205,164.392
random,1048576,3,6,numeric-lazy2,false,1048609,473.397,176.183
random,1048576,3,6,numeric-ldm,false,1048609,275.404,150.332
random,1048576,3,6,numeric-hash20,false,1048609,769.431,220.334
random,1048576,3,6,numeric,false,1048609,282.474,202.343
random,1048576,3,6,fast,true,1048610,285.534,218.144
random,1048576,3,6,dual,false,1048609,1050.656,166.852
random,1048576,3,6,sampled,false,1048609,444.016,175.953
random,1048576,3,6,stream-default,true,1048610,255.354,201.113
random,1048576,3,6,stream-better,true,1048610,290.524,200.143
random,1048576,3,7,numeric-min7,false,1048609,371.665,161.103
random,1048576,3,7,numeric-lazy2,false,1048609,434.487,168.242
random,1048576,3,7,numeric-ldm,false,1048609,289.784,156.653
random,1048576,3,7,numeric-hash20,false,1048609,665.130,177.293
random,1048576,3,7,numeric,false,1048609,255.844,199.373
random,1048576,3,7,fast,true,1048610,276.934,218.634
random,1048576,3,7,dual,false,1048609,1009.575,177.313
random,1048576,3,7,sampled,false,1048609,416.186,165.873
random,1048576,3,7,stream-default,true,1048610,251.394,190.863
random,1048576,3,7,stream-better,true,1048610,234.693,167.003
random,1048576,3,7,numeric-buffered,false,1048609,359.666,162.022
mixed,1048576,3,1,fast,true,526561,29225.958,293.344
mixed,1048576,3,1,dual,true,526561,33500.652,276.054
mixed,1048576,3,1,sampled,false,531641,1697.386,376.235
mixed,1048576,3,1,stream-default,true,528574,27474.272,416.476
mixed,1048576,3,1,stream-better,true,528574,25185.847,506.358
mixed,1048576,3,1,numeric-buffered,false,531641,2207.534,537.988
mixed,1048576,3,1,numeric-min7,false,531883,2137.542,538.029
mixed,1048576,3,1,numeric-lazy2,false,529150,3388.020,309.375
mixed,1048576,3,1,numeric-ldm,false,531641,1564.373,388.076
mixed,1048576,3,1,numeric-hash20,false,531942,2494.578,414.386
mixed,1048576,3,1,numeric,false,531641,1633.725,387.836
mixed,1048576,3,2,dual,true,526561,35988.390,362.665
mixed,1048576,3,2,sampled,false,531641,2295.604,531.938
mixed,1048576,3,2,stream-default,true,528574,36430.456,584.009
mixed,1048576,3,2,stream-better,true,528574,36293.544,508.967
mixed,1048576,3,2,numeric-buffered,false,531641,2066.151,512.808
mixed,1048576,3,2,numeric-min7,false,531883,1722.785,364.186
mixed,1048576,3,2,numeric-lazy2,false,529150,2671.410,274.444
mixed,1048576,3,2,numeric-ldm,false,531641,1927.288,486.688
mixed,1048576,3,2,numeric-hash20,false,531942,2812.223,516.267
mixed,1048576,3,2,numeric,false,531641,1985.070,504.857
mixed,1048576,3,2,fast,true,526561,51152.887,323.095
mixed,1048576,3,3,sampled,false,531641,1661.285,372.615
mixed,1048576,3,3,stream-default,true,528574,25694.645,406.776
mixed,1048576,3,3,stream-better,true,528574,29982.490,500.987
mixed,1048576,3,3,numeric-buffered,false,531641,1992.330,465.197
mixed,1048576,3,3,numeric-min7,false,531883,2016.940,476.577
mixed,1048576,3,3,numeric-lazy2,false,529150,3977.879,361.796
mixed,1048576,3,3,numeric-ldm,false,531641,1969.369,473.817
mixed,1048576,3,3,numeric-hash20,false,531942,2538.247,486.198
mixed,1048576,3,3,numeric,false,531641,1975.750,502.237
mixed,1048576,3,3,fast,true,526561,52045.950,389.276
mixed,1048576,3,3,dual,true,526561,54342.294,336.285
mixed,1048576,3,4,stream-default,true,528574,33859.087,554.568
mixed,1048576,3,4,stream-better,true,528574,23106.886,329.855
mixed,1048576,3,4,numeric-buffered,false,531641,1545.034,333.215
mixed,1048576,3,4,numeric-min7,false,531883,1514.143,337.995
mixed,1048576,3,4,numeric-lazy2,false,529150,2622.819,256.864
mixed,1048576,3,4,numeric-ldm,false,531641,1497.713,331.485
mixed,1048576,3,4,numeric-hash20,false,531942,1605.914,348.165
mixed,1048576,3,4,numeric,false,531641,1448.212,355.695
mixed,1048576,3,4,fast,true,526561,28530.148,216.593
mixed,1048576,3,4,dual,true,526561,29913.929,214.303
mixed,1048576,3,4,sampled,false,531641,1576.254,324.994
mixed,1048576,3,5,stream-better,true,528574,20329.005,288.364
mixed,1048576,3,5,numeric-buffered,false,531641,1456.132,322.505
mixed,1048576,3,5,numeric-min7,false,531883,1445.922,334.085
mixed,1048576,3,5,numeric-lazy2,false,529150,3082.676,245.574
mixed,1048576,3,5,numeric-ldm,false,531641,1420.951,350.505
mixed,1048576,3,5,numeric-hash20,false,531942,1489.122,334.135
mixed,1048576,3,5,numeric,false,531641,1395.231,331.445
mixed,1048576,3,5,fast,true,526561,27955.009,209.703
mixed,1048576,3,5,dual,true,526561,29744.616,210.073
mixed,1048576,3,5,sampled,false,531641,1572.534,321.955
mixed,1048576,3,5,stream-default,true,528574,20226.823,293.694
mixed,1048576,3,6,numeric-buffered,false,531641,1471.123,325.244
mixed,1048576,3,6,numeric-min7,false,531883,1456.891,332.585
mixed,1048576,3,6,numeric-lazy2,false,529150,3058.666,242.394
mixed,1048576,3,6,numeric-ldm,false,531641,1436.632,325.795
mixed,1048576,3,6,numeric-hash20,false,531942,1428.211,328.855
mixed,1048576,3,6,numeric,false,531641,1370.050,322.585
mixed,1048576,3,6,fast,true,526561,28008.650,210.173
mixed,1048576,3,6,dual,true,526561,29760.956,226.244
mixed,1048576,3,6,sampled,false,531641,1589.474,329.314
mixed,1048576,3,6,stream-default,true,528574,20283.584,344.055
mixed,1048576,3,6,stream-better,true,528574,20263.874,293.244
mixed,1048576,3,7,numeric-min7,false,531883,1508.733,333.635
mixed,1048576,3,7,numeric-lazy2,false,529150,3081.937,264.534
mixed,1048576,3,7,numeric-ldm,false,531641,1428.441,337.645
mixed,1048576,3,7,numeric-hash20,false,531942,1506.143,334.575
mixed,1048576,3,7,numeric,false,531641,1386.171,345.625
mixed,1048576,3,7,fast,true,526561,28036.880,209.903
mixed,1048576,3,7,dual,true,526561,29944.138,362.266
mixed,1048576,3,7,sampled,false,531641,1602.494,337.055
mixed,1048576,3,7,stream-default,true,528574,20385.576,317.004
mixed,1048576,3,7,stream-better,true,528574,20475.657,310.474
mixed,1048576,3,7,numeric-buffered,false,531641,1478.412,333.315
pattern-prefix,1048576,3,1,fast,true,787263,826.182,200.553
pattern-prefix,1048576,3,1,dual,true,787263,2420.986,175.072
pattern-prefix,1048576,3,1,sampled,false,788562,1399.520,190.053
pattern-prefix,1048576,3,1,stream-default,true,788350,1042.626,217.573
pattern-prefix,1048576,3,1,stream-better,true,788350,978.775,203.263
pattern-prefix,1048576,3,1,numeric-buffered,false,788562,1254.009,187.553
pattern-prefix,1048576,3,1,numeric-min7,false,788562,1221.408,195.963
pattern-prefix,1048576,3,1,numeric-lazy2,false,788337,536.028,193.023
pattern-prefix,1048576,3,1,numeric-ldm,false,788562,1220.329,189.682
pattern-prefix,1048576,3,1,numeric-hash20,false,788562,1367.561,197.373
pattern-prefix,1048576,3,1,numeric,false,788562,1163.237,230.954
pattern-prefix,1048576,3,2,dual,true,787263,2427.556,190.833
pattern-prefix,1048576,3,2,sampled,false,788562,1412.461,187.883
pattern-prefix,1048576,3,2,stream-default,true,788350,1012.985,205.143
pattern-prefix,1048576,3,2,stream-better,true,788350,951.524,202.813
pattern-prefix,1048576,3,2,numeric-buffered,false,788562,1238.339,193.313
pattern-prefix,1048576,3,2,numeric-min7,false,788562,1213.828,186.293
pattern-prefix,1048576,3,2,numeric-lazy2,false,788337,529.477,200.013
pattern-prefix,1048576,3,2,numeric-ldm,false,788562,1188.967,187.673
pattern-prefix,1048576,3,2,numeric-hash20,false,788562,1400.671,206.953
pattern-prefix,1048576,3,2,numeric,false,788562,1202.428,221.313
pattern-prefix,1048576,3,2,fast,true,787263,827.593,178.182
pattern-prefix,1048576,3,3,sampled,false,788562,1406.191,195.073
pattern-prefix,1048576,3,3,stream-default,true,788350,975.875,226.374
pattern-prefix,1048576,3,3,stream-better,true,788350,983.474,207.513
pattern-prefix,1048576,3,3,numeric-buffered,false,788562,1529.623,220.953
pattern-prefix,1048576,3,3,numeric-min7,false,788562,1277.559,211.213
pattern-prefix,1048576,3,3,numeric-lazy2,false,788337,543.918,198.953
pattern-prefix,1048576,3,3,numeric-ldm,false,788562,1216.389,198.403
pattern-prefix,1048576,3,3,numeric-hash20,false,788562,1356.910,198.753
pattern-prefix,1048576,3,3,numeric,false,788562,1169.677,224.984
pattern-prefix,1048576,3,3,fast,true,787263,823.132,180.123
pattern-prefix,1048576,3,3,dual,true,787263,2468.867,178.922
pattern-prefix,1048576,3,4,stream-default,true,788350,976.054,210.124
pattern-prefix,1048576,3,4,stream-better,true,788350,964.804,217.063
pattern-prefix,1048576,3,4,numeric-buffered,false,788562,1260.099,195.912
pattern-prefix,1048576,3,4,numeric-min7,false,788562,1273.959,200.423
pattern-prefix,1048576,3,4,numeric-lazy2,false,788337,552.989,196.233
pattern-prefix,1048576,3,4,numeric-ldm,false,788562,1210.148,199.683
pattern-prefix,1048576,3,4,numeric-hash20,false,788562,1390.421,204.083
pattern-prefix,1048576,3,4,numeric,false,788562,1186.868,231.313
pattern-prefix,1048576,3,4,fast,true,787263,819.602,176.912
pattern-prefix,1048576,3,4,dual,true,787263,2415.146,171.402
pattern-prefix,1048576,3,4,sampled,false,788562,1382.821,198.453
pattern-prefix,1048576,3,5,stream-better,true,788350,971.255,206.673
pattern-prefix,1048576,3,5,numeric-buffered,false,788562,1253.229,197.222
pattern-prefix,1048576,3,5,numeric-min7,false,788562,1222.738,201.503
pattern-prefix,1048576,3,5,numeric-lazy2,false,788337,536.788,191.373
pattern-prefix,1048576,3,5,numeric-ldm,false,788562,1194.628,192.973
pattern-prefix,1048576,3,5,numeric-hash20,false,788562,1353.760,194.903
pattern-prefix,1048576,3,5,numeric,false,788562,1155.167,213.813
pattern-prefix,1048576,3,5,fast,true,787263,846.413,177.513
pattern-prefix,1048576,3,5,dual,true,787263,2432.536,179.453
pattern-prefix,1048576,3,5,sampled,false,788562,1448.242,200.443
pattern-prefix,1048576,3,5,stream-default,true,788350,968.684,203.883
pattern-prefix,1048576,3,6,numeric-buffered,false,788562,1231.089,186.872
pattern-prefix,1048576,3,6,numeric-min7,false,788562,1210.749,190.423
pattern-prefix,1048576,3,6,numeric-lazy2,false,788337,524.808,187.193
pattern-prefix,1048576,3,6,numeric-ldm,false,788562,1208.258,195.813
pattern-prefix,1048576,3,6,numeric-hash20,false,788562,1309.950,191.722
pattern-prefix,1048576,3,6,numeric,false,788562,1154.697,202.603
pattern-prefix,1048576,3,6,fast,true,787263,800.602,164.773
pattern-prefix,1048576,3,6,dual,true,787263,2450.276,176.453
pattern-prefix,1048576,3,6,sampled,false,788562,1419.531,226.754
pattern-prefix,1048576,3,6,stream-default,true,788350,986.405,204.243
