pair,position,reader,phase,mode,compressed,size,corpus,sample,open_us,read_us,total_us,archive_bytes
6,1,branch,write,plain,true,8388608,pattern,4,0.000,0.000,32470.419,312704
6,1,branch,write,plain,true,8388608,pattern,5,0.000,0.000,37475.108,312704
6,2,branch,write,plain,true,8388608,pattern,1,0.000,0.000,33403.174,312704
6,2,branch,write,plain,true,8388608,pattern,2,0.000,0.000,32437.618,312704
6,2,branch,write,plain,true,8388608,pattern,3,0.000,0.000,31809.385,312704
6,2,branch,write,plain,true,8388608,pattern,4,0.000,0.000,38320.792,312704
6,2,branch,write,plain,true,8388608,pattern,5,0.000,0.000,37695.009,312704
6,3,main,write,plain,true,8388608,pattern,1,0.000,0.000,33964.438,312704
6,3,main,write,plain,true,8388608,pattern,2,0.000,0.000,31927.446,312704
6,3,main,write,plain,true,8388608,pattern,3,0.000,0.000,31968.855,312704
6,3,main,write,plain,true,8388608,pattern,4,0.000,0.000,33147.183,312704
6,3,main,write,plain,true,8388608,pattern,5,0.000,0.000,32403.288,312704
7,0,branch,write,plain,true,8388608,pattern,1,0.000,0.000,33016.122,312704
7,0,branch,write,plain,true,8388608,pattern,2,0.000,0.000,32474.619,312704
7,0,branch,write,plain,true,8388608,pattern,3,0.000,0.000,32151.387,312704
7,0,branch,write,plain,true,8388608,pattern,4,0.000,0.000,37565.519,312704
7,0,branch,write,plain,true,8388608,pattern,5,0.000,0.000,73727.329,312704
7,1,main,write,plain,true,8388608,pattern,1,0.000,0.000,33799.907,312704
7,1,main,write,plain,true,8388608,pattern,2,0.000,0.000,32874.091,312704
7,1,main,write,plain,true,8388608,pattern,3,0.000,0.000,35117.505,312704
7,1,main,write,plain,true,8388608,pattern,4,0.000,0.000,31622.264,312704
7,1,main,write,plain,true,8388608,pattern,5,0.000,0.000,32871.711,312704
7,2,main,write,plain,true,8388608,pattern,1,0.000,0.000,33730.636,312704
7,2,main,write,plain,true,8388608,pattern,2,0.000,0.000,32941.042,312704
7,2,main,write,plain,true,8388608,pattern,3,0.000,0.000,38886.036,312704
7,2,main,write,plain,true,8388608,pattern,4,0.000,0.000,33458.885,312704
7,2,main,write,plain,true,8388608,pattern,5,0.000,0.000,31894.685,312704
7,3,branch,write,plain,true,8388608,pattern,1,0.000,0.000,34183.869,312704
7,3,branch,write,plain,true,8388608,pattern,2,0.000,0.000,31880.155,312704
7,3,branch,write,plain,true,8388608,pattern,3,0.000,0.000,33626.987,312704
7,3,branch,write,plain,true,8388608,pattern,4,0.000,0.000,36801.795,312704
7,3,branch,write,plain,true,8388608,pattern,5,0.000,0.000,36521.333,312704
8,0,main,write,plain,true,8388608,pattern,1,0.000,0.000,33998.298,312704
8,0,main,write,plain,true,8388608,pattern,2,0.000,0.000,32651.120,312704
8,0,main,write,plain,true,8388608,pattern,3,0.000,0.000,32584.150,312704
8,0,main,write,plain,true,8388608,pattern,4,0.000,0.000,31801.446,312704
8,0,main,write,plain,true,8388608,pattern,5,0.000,0.000,32942.513,312704
8,1,branch,write,plain,true,8388608,pattern,1,0.000,0.000,33109.433,312704
8,1,branch,write,plain,true,8388608,pattern,2,0.000,0.000,32802.822,312704
8,1,branch,write,plain,true,8388608,pattern,3,0.000,0.000,35886.619,312704
8,1,branch,write,plain,true,8388608,pattern,4,0.000,0.000,32398.029,312704
8,1,branch,write,plain,true,8388608,pattern,5,0.000,0.000,40348.746,312704
8,2,branch,write,plain,true,8388608,pattern,1,0.000,0.000,129753.067,312704
8,2,branch,write,plain,true,8388608,pattern,2,0.000,0.000,129429.378,312704
8,2,branch,write,plain,true,8388608,pattern,3,0.000,0.000,167222.938,312704
8,2,branch,write,plain,true,8388608,pattern,4,0.000,0.000,41999.955,312704
8,2,branch,write,plain,true,8388608,pattern,5,0.000,0.000,41153.331,312704
8,3,main,write,plain,true,8388608,pattern,1,0.000,0.000,33391.395,312704
8,3,main,write,plain,true,8388608,pattern,2,0.000,0.000,36229.862,312704
8,3,main,write,plain,true,8388608,pattern,3,0.000,0.000,39017.478,312704
8,3,main,write,plain,true,8388608,pattern,4,0.000,0.000,37187.177,312704
8,3,main,write,plain,true,8388608,pattern,5,0.000,0.000,36690.995,312704
9,0,branch,write,plain,true,8388608,pattern,1,0.000,0.000,32625.241,312704
9,0,branch,write,plain,true,8388608,pattern,2,0.000,0.000,31790.266,312704
9,0,branch,write,plain,true,8388608,pattern,3,0.000,0.000,31773.356,312704
9,0,branch,write,plain,true,8388608,pattern,4,0.000,0.000,35994.761,312704
9,0,branch,write,plain,true,8388608,pattern,5,0.000,0.000,37330.739,312704
9,1,main,write,plain,true,8388608,pattern,1,0.000,0.000,32310.710,312704
9,1,main,write,plain,true,8388608,pattern,2,0.000,0.000,32028.568,312704
9,1,main,write,plain,true,8388608,pattern,3,0.000,0.000,37276.108,312704
9,1,main,write,plain,true,8388608,pattern,4,0.000,0.000,37226.179,312704
9,1,main,write,plain,true,8388608,pattern,5,0.000,0.000,37028.658,312704
