pair,position,reader,phase,mode,compressed,size,corpus,sample,open_us,read_us,total_us,archive_bytes
3,0,branch,stream,encrypted,false,8388608,random,5,216.624,16949.433,18943.896,8659328
3,1,main,stream,encrypted,false,8388608,random,1,231.134,19300.771,22777.888,8659328
3,1,main,stream,encrypted,false,8388608,random,2,233.633,18588.241,22089.747,8659328
3,1,main,stream,encrypted,false,8388608,random,3,225.234,18419.168,21852.414,8659328
3,1,main,stream,encrypted,false,8388608,random,4,229.744,18374.077,21818.173,8659328
3,1,main,stream,encrypted,false,8388608,random,5,226.793,18654.362,22141.428,8659328
3,2,main,stream,encrypted,false,8388608,random,1,223.913,19205.591,22645.836,8659328
3,2,main,stream,encrypted,false,8388608,random,2,217.254,18791.604,22263.000,8659328
3,2,main,stream,encrypted,false,8388608,random,3,222.793,18832.885,23020.592,8659328
3,2,main,stream,encrypted,false,8388608,random,4,285.824,21327.215,25542.173,8659328
3,2,main,stream,encrypted,false,8388608,random,5,280.784,21655.310,25886.168,8659328
3,3,branch,stream,encrypted,false,8388608,random,1,217.434,17406.511,19213.861,8659328
3,3,branch,stream,encrypted,false,8388608,random,2,217.103,16766.591,18647.321,8659328
3,3,branch,stream,encrypted,false,8388608,random,3,208.143,17565.194,19383.163,8659328
3,3,branch,stream,encrypted,false,8388608,random,4,221.953,16968.044,18824.024,8659328
3,3,branch,stream,encrypted,false,8388608,random,5,218.733,17018.245,18973.236,8659328
4,0,main,stream,encrypted,false,8388608,random,1,233.924,19554.746,23111.854,8659328
4,0,main,stream,encrypted,false,8388608,random,2,237.444,19278.842,22819.389,8659328
4,0,main,stream,encrypted,false,8388608,random,3,228.753,19014.688,22594.385,8659328
4,0,main,stream,encrypted,false,8388608,random,4,239.653,19173.910,22659.356,8659328
4,0,main,stream,encrypted,false,8388608,random,5,214.794,18739.903,22337.911,8659328
4,1,branch,stream,encrypted,false,8388608,random,1,215.363,17202.178,18901.635,8659328
4,1,branch,stream,encrypted,false,8388608,random,2,198.153,16456.936,18310.716,8659328
4,1,branch,stream,encrypted,false,8388608,random,3,227.524,16360.895,18165.674,8659328
4,1,branch,stream,encrypted,false,8388608,random,4,206.963,16832.902,18534.019,8659328
4,1,branch,stream,encrypted,false,8388608,random,5,212.873,16503.407,18329.316,8659328
4,2,branch,stream,encrypted,false,8388608,random,1,221.874,18013.491,20390.010,8659328
4,2,branch,stream,encrypted,false,8388608,random,2,277.344,19405.634,21682.080,8659328
4,2,branch,stream,encrypted,false,8388608,random,3,289.965,19498.115,21777.302,8659328
4,2,branch,stream,encrypted,false,8388608,random,4,279.255,19209.820,21412.336,8659328
4,2,branch,stream,encrypted,false,8388608,random,5,260.624,17622.605,19508.005,8659328
4,3,main,stream,encrypted,false,8388608,random,1,202.603,18906.046,22372.541,8659328
4,3,main,stream,encrypted,false,8388608,random,2,213.424,18165.183,21650.260,8659328
4,3,main,stream,encrypted,false,8388608,random,3,212.183,18050.732,21537.418,8659328
4,3,main,stream,encrypted,false,8388608,random,4,218.914,18101.822,21516.828,8659328
4,3,main,stream,encrypted,false,8388608,random,5,206.973,18224.974,21646.710,8659328
5,0,branch,stream,encrypted,false,8388608,random,1,304.765,20489.111,22609.996,8659328
5,0,branch,stream,encrypted,false,8388608,random,2,270.685,18111.852,20164.006,8659328
5,0,branch,stream,encrypted,false,8388608,random,3,238.634,18908.666,21093.111,8659328
5,0,branch,stream,encrypted,false,8388608,random,4,274.004,18994.097,21163.952,8659328
5,0,branch,stream,encrypted,false,8388608,random,5,280.614,19603.387,21835.093,8659328
5,1,main,stream,encrypted,false,8388608,random,1,276.115,22457.663,26959.906,8659328
5,1,main,stream,encrypted,false,8388608,random,2,289.925,20977.588,25211.497,8659328
5,1,main,stream,encrypted,false,8388608,random,3,283.235,21182.982,25784.047,8659328
5,1,main,stream,encrypted,false,8388608,random,4,277.894,20607.203,24108.829,8659328
5,1,main,stream,encrypted,false,8388608,random,5,204.203,20385.029,23924.377,8659328
5,2,main,stream,encrypted,false,8388608,random,1,212.773,22240.069,26756.962,8659328
5,2,main,stream,encrypted,false,8388608,random,2,277.544,21348.475,25442.881,8659328
5,2,main,stream,encrypted,false,8388608,random,3,294.705,21477.347,25982.190,8659328
5,2,main,stream,encrypted,false,8388608,random,4,308.915,21551.788,26147.502,8659328
5,2,main,stream,encrypted,false,8388608,random,5,293.455,21731.621,26009.530,8659328
5,3,branch,stream,encrypted,false,8388608,random,1,285.625,19991.243,22234.099,8659328
5,3,branch,stream,encrypted,false,8388608,random,2,271.625,19144.059,21432.137,8659328
5,3,branch,stream,encrypted,false,8388608,random,3,297.685,19244.841,21533.128,8659328
5,3,branch,stream,encrypted,false,8388608,random,4,290.285,19464.725,21763.872,8659328
5,3,branch,stream,encrypted,false,8388608,random,5,289.555,19683.578,22051.326,8659328
6,0,main,stream,encrypted,false,8388608,random,1,313.685,23317.857,27808.939,8659328
6,0,main,stream,encrypted,false,8388608,random,2,296.355,22482.423,26666.471,8659328
6,0,main,stream,encrypted,false,8388608,random,3,296.425,22080.147,25833.697,8659328
6,0,main,stream,encrypted,false,8388608,random,4,272.535,20272.437,24160.711,8659328
6,0,main,stream,encrypted,false,8388608,random,5,266.914,18771.443,22299.170,8659328
6,1,branch,stream,encrypted,false,8388608,random,1,226.804,17345.670,19263.531,8659328
6,1,branch,stream,encrypted,false,8388608,random,2,230.394,16852.522,18661.442,8659328
6,1,branch,stream,encrypted,false,8388608,random,3,221.554,16767.761,18581.160,8659328
6,1,branch,stream,encrypted,false,8388608,random,4,218.794,16889.713,18761.723,8659328
6,1,branch,stream,encrypted,false,8388608,random,5,220.984,17044.775,18933.146,8659328
6,2,branch,stream,encrypted,false,8388608,random,1,226.853,17623.235,19499.045,8659328
6,2,branch,stream,encrypted,false,8388608,random,2,220.784,16971.524,18793.164,8659328
6,2,branch,stream,encrypted,false,8388608,random,3,220.913,16905.804,18882.575,8659328
6,2,branch,stream,encrypted,false,8388608,random,4,228.053,16819.672,18725.552,8659328
6,2,branch,stream,encrypted,false,8388608,random,5,220.423,16650.959,18381.287,8659328
6,3,main,stream,encrypted,false,8388608,random,1,227.254,19095.548,22593.705,8659328
6,3,main,stream,encrypted,false,8388608,random,2,229.994,18596.790,22085.667,8659328
6,3,main,stream,encrypted,false,8388608,random,3,224.974,18445.468,21926.405,8659328
6,3,main,stream,encrypted,false,8388608,random,4,230.774,18662.701,22184.319,8659328
6,3,main,stream,encrypted,false,8388608,random,5,222.384,18640.231,22127.498,8659328
7,0,branch,stream,encrypted,false,8388608,random,1,208.294,16931.123,18577.400,8659328
7,0,branch,stream,encrypted,false,8388608,random,2,208.163,16056.710,17707.556,8659328
7,0,branch,stream,encrypted,false,8388608,random,3,198.393,16038.209,17713.056,8659328
7,0,branch,stream,encrypted,false,8388608,random,4,203.023,16260.133,18011.801,8659328
7,0,branch,stream,encrypted,false,8388608,random,5,203.184,16089.299,17722.957,8659328
7,1,main,stream,encrypted,false,8388608,random,1,209.483,18784.133,22209.318,8659328
7,1,main,stream,encrypted,false,8388608,random,2,214.563,18181.374,21610.369,8659328
7,1,main,stream,encrypted,false,8388608,random,3,217.243,18299.416,21786.182,8659328
7,1,main,stream,encrypted,false,8388608,random,4,218.654,18511.059,21957.695,8659328
7,1,main,stream,encrypted,false,8388608,random,5,203.863,18104.223,21579.929,8659328
7,2,main,stream,encrypted,false,8388608,random,1,212.114,18800.104,22211.789,8659328
7,2,main,stream,encrypted,false,8388608,random,2,229.944,17980.620,21408.566,8659328
7,2,main,stream,encrypted,false,8388608,random,3,216.064,17949.980,21356.945,8659328
7,2,main,stream,encrypted,false,8388608,random,4,207.093,17925.600,21357.425,8659328
7,2,main,stream,encrypted,false,8388608,random,5,202.893,17888.319,21289.424,8659328
7,3,branch,stream,encrypted,false,8388608,random,1,207.443,16926.754,18607.560,8659328
7,3,branch,stream,encrypted,false,8388608,random,2,198.453,16052.700,17708.206,8659328
7,3,branch,stream,encrypted,false,8388608,random,3,195.213,16178.261,17817.478,8659328
7,3,branch,stream,encrypted,false,8388608,random,4,195.583,16255.203,17909.960,8659328
7,3,branch,stream,encrypted,false,8388608,random,5,194.673,16068.200,17710.017,8659328
8,0,main,stream,encrypted,false,8388608,random,1,216.514,18632.631,22034.126,8659328
8,0,main,stream,encrypted,false,8388608,random,2,210.483,17912.070,21342.665,8659328
8,0,main,stream,encrypted,false,8388608,random,3,206.444,17976.780,21421.827,8659328
8,0,main,stream,encrypted,false,8388608,random,4,222.614,18011.671,21436.987,8659328
8,0,main,stream,encrypted,false,8388608,random,5,209.084,17991.450,21395.326,8659328
8,1,branch,stream,encrypted,false,8388608,random,1,205.794,16950.993,18724.453,8659328
8,1,branch,stream,encrypted,false,8388608,random,2,213.914,16285.923,17995.081,8659328
8,1,branch,stream,encrypted,false,8388608,random,3,204.333,16253.893,17934.669,8659328
8,1,branch,stream,encrypted,false,8388608,random,4,198.843,16267.283,17928.580,8659328
8,1,branch,stream,encrypted,false,8388608,random,5,195.384,16213.941,17880.899,8659328
8,2,branch,stream,encrypted,false,8388608,random,1,205.293,16881.073,18570.920,8659328
8,2,branch,stream,encrypted,false,8388608,random,2,197.453,16129.760,17786.817,8659328
8,2,branch,stream,encrypted,false,8388608,random,3,194.813,16082.010,17733.126,8659328
8,2,branch,stream,encrypted,false,8388608,random,4,211.043,16160.771,17829.038,8659328
8,2,branch,stream,encrypted,false,8388608,random,5,200.763,16174.571,17844.468,8659328
8,3,main,stream,encrypted,false,8388608,random,1,214.224,18783.913,22215.769,8659328
8,3,main,stream,encrypted,false,8388608,random,2,207.694,17955.000,21405.446,8659328
8,3,main,stream,encrypted,false,8388608,random,3,206.613,18076.152,21532.668,8659328
8,3,main,stream,encrypted,false,8388608,random,4,209.623,18027.241,21443.586,8659328
8,3,main,stream,encrypted,false,8388608,random,5,206.533,17976.580,21396.955,8659328
9,0,branch,stream,encrypted,false,8388608,random,1,205.814,16926.733,18653.092,8659328
9,0,branch,stream,encrypted,false,8388608,random,2,205.104,16219.322,17933.920,8659328
9,0,branch,stream,encrypted,false,8388608,random,3,210.513,16411.855,18126.112,8659328
9,0,branch,stream,encrypted,false,8388608,random,4,199.843,16153.731,17816.228,8659328
9,0,branch,stream,encrypted,false,8388608,random,5,202.634,16216.362,17952.410,8659328
9,1,main,stream,encrypted,false,8388608,random,1,206.253,18713.643,22140.118,8659328
9,1,main,stream,encrypted,false,8388608,random,2,202.274,17990.830,21424.126,8659328
9,1,main,stream,encrypted,false,8388608,random,3,206.594,18008.730,21408.466,8659328
9,1,main,stream,encrypted,false,8388608,random,4,240.523,18042.502,21491.707,8659328
9,1,main,stream,encrypted,false,8388608,random,5,201.884,18004.810,21418.576,8659328
9,2,main,stream,encrypted,false,8388608,random,1,204.363,18765.433,22186.918,8659328
9,2,main,stream,encrypted,false,8388608,random,2,205.633,18076.862,21492.997,8659328
9,2,main,stream,encrypted,false,8388608,random,3,204.793,18317.176,21739.791,8659328
9,2,main,stream,encrypted,false,8388608,random,4,216.393,18100.443,21544.218,8659328
9,2,main,stream,encrypted,false,8388608,random,5,203.543,18184.994,21616.659,8659328
9,3,branch,stream,encrypted,false,8388608,random,1,205.433,17020.675,18747.653,8659328
9,3,branch,stream,encrypted,false,8388608,random,2,202.033,16263.233,17982.631,8659328
9,3,branch,stream,encrypted,false,8388608,random,3,202.294,16231.732,17941.990,8659328
9,3,branch,stream,encrypted,false,8388608,random,4,204.783,16385.685,18247.255,8659328
9,3,branch,stream,encrypted,false,8388608,random,5,221.764,17181.147,18994.687,8659328
10,0,main,stream,encrypted,false,8388608,random,1,217.104,18952.096,22447.863,8659328
10,0,main,stream,encrypted,false,8388608,random,2,213.093,18193.404,21646.089,8659328
10,0,main,stream,encrypted,false,8388608,random,3,223.123,18101.973,21640.599,8659328
10,0,main,stream,encrypted,false,8388608,random,4,241.864,18775.903,22260.890,8659328
10,0,main,stream,encrypted,false,8388608,random,5,226.384,18271.085,21734.761,8659328
10,1,branch,stream,encrypted,false,8388608,random,1,201.473,17094.416,18783.853,8659328
10,1,branch,stream,encrypted,false,8388608,random,2,198.333,16326.894,17986.460,8659328
10,1,branch,stream,encrypted,false,8388608,random,3,195.603,16238.623,17914.709,8659328
10,1,branch,stream,encrypted,false,8388608,random,4,200.393,16251.233,17938.540,8659328
